score,votes,runtime,budget,gross,movie_status
4.5,1800.0,90.0,7500000.0,4562778.0,Flop
6.7,2300.0,99.0,,715983.0,Flop
5.4,2500.0,87.0,16000000.0,17854933.0,Flop
5.4,703.0,103.0,,1224605.0,Flop
4.3,406.0,84.0,,2415312.0,Flop
4.4,694.0,82.0,,1547867.0,Flop
5.6,1400.0,91.0,,1305887.0,Flop
6.2,1700.0,107.0,11000000.0,1794001.0,Flop
5.7,1200.0,109.0,9000000.0,2544504.0,Flop
7.0,930.0,94.0,,,Flop
7.0,958.0,125.0,42000000.0,,Flop
5.8,1000.0,93.0,,59227.0,Flop
7.6,3000.0,112.0,,774048.0,Flop
7.3,2500.0,92.0,,2293625.0,Flop
6.5,1300.0,90.0,,,Flop
8.5,1000000.0,137.0,102000000.0,520881154.0,Hit
7.3,166000.0,122.0,24000000.0,83531958.0,Hit
8.6,1300000.0,118.0,19000000.0,272742922.0,Hit
6.8,240000.0,142.0,70000000.0,300854823.0,Hit
7.8,130000.0,112.0,6500000.0,57529070.0,Hit
7.3,180000.0,128.0,35000000.0,182291969.0,Hit
5.9,12000.0,83.0,,11336986.0,Flop
6.9,140000.0,99.0,30000000.0,191502426.0,Hit
7.5,142000.0,130.0,16500000.0,45456285.0,Hit
7.6,118000.0,106.0,2000000.0,33616692.0,Hit
6.9,182000.0,143.0,48000000.0,390493908.0,Hit
7.2,86000.0,140.0,38000000.0,34416893.0,Flop
8.0,424000.0,84.0,25000000.0,424967620.0,Hit
7.7,69000.0,130.0,11000000.0,119418501.0,Hit
8.0,146000.0,189.0,40000000.0,205405498.0,Hit
6.5,55000.0,108.0,35000000.0,46704056.0,Flop
6.9,75000.0,102.0,17000000.0,59489799.0,Hit
6.7,74000.0,137.0,40000000.0,152368585.0,Hit
6.3,72000.0,93.0,20000000.0,38039850.0,Flop
6.5,71000.0,105.0,,89325780.0,Flop
6.8,51000.0,113.0,27000000.0,179033791.0,Hit
6.3,29000.0,102.0,,25196249.0,Flop
7.5,81000.0,137.0,24000000.0,41895491.0,Flop
5.6,2200.0,99.0,,,Flop
6.3,52000.0,99.0,19000000.0,174999005.0,Hit
7.6,7500.0,238.0,,403056.0,Flop
5.2,19000.0,102.0,11000000.0,2807854.0,Flop
7.0,95000.0,105.0,43000000.0,59509925.0,Flop
7.2,72000.0,110.0,30000000.0,96888996.0,Hit
7.0,53000.0,104.0,2500000.0,6401336.0,Hit
5.9,27000.0,103.0,6788000.0,13878411.0,Hit
6.8,102000.0,84.0,26000000.0,181096164.0,Hit
5.8,54000.0,100.0,65000000.0,17218080.0,Flop
6.7,17000.0,132.0,30000000.0,74787599.0,Hit
7.7,116000.0,116.0,9000000.0,6153939.0,Flop
5.1,23000.0,94.0,40000000.0,8479793.0,Flop
7.0,65000.0,99.0,35000000.0,63707829.0,Flop
7.0,48000.0,115.0,16000000.0,2641357.0,Flop
6.0,53000.0,88.0,25000000.0,78656813.0,Hit
6.9,108000.0,85.0,23000000.0,86930411.0,Hit
5.6,39000.0,110.0,15000000.0,30102717.0,Hit
7.6,34000.0,118.0,12000000.0,14919570.0,Flop
7.3,16000.0,99.0,,2853801.0,Flop
7.8,44000.0,98.0,,2175939.0,Flop
6.7,33000.0,97.0,8000000.0,47624353.0,Hit
6.6,20000.0,111.0,10000000.0,15073942.0,Flop
6.4,32000.0,102.0,6000000.0,31347154.0,Hit
6.7,30000.0,108.0,25000000.0,43001500.0,Flop
6.8,27000.0,136.0,30000000.0,49114016.0,Flop
6.2,34000.0,104.0,20000000.0,54830779.0,Hit
7.6,82000.0,99.0,,1794187.0,Flop
7.7,57000.0,129.0,3500000.0,2023808.0,Flop
5.1,37000.0,90.0,13000000.0,20560255.0,Flop
4.9,43000.0,89.0,11000000.0,34872033.0,Hit
6.5,30000.0,109.0,35000000.0,23562716.0,Flop
7.6,13000.0,125.0,28000000.0,29679.0,Flop
4.2,44000.0,91.0,30000000.0,15556340.0,Flop
6.0,7300.0,92.0,17000000.0,9151887.0,Flop
7.2,5000.0,88.0,,7294835.0,Flop
6.1,17000.0,79.0,8000000.0,2275557.0,Flop
6.6,17000.0,132.0,14000000.0,43882682.0,Hit
6.1,19000.0,98.0,23000000.0,7434726.0,Flop
6.4,13000.0,116.0,,14789113.0,Flop
7.2,18000.0,112.0,,16371128.0,Flop
5.8,6600.0,115.0,35000000.0,14587732.0,Flop
4.9,21000.0,90.0,15000000.0,32704700.0,Hit
6.4,19000.0,111.0,24000000.0,65595485.0,Hit
6.2,17000.0,102.0,,21756163.0,Flop
6.7,30000.0,95.0,,28862081.0,Flop
6.8,8200.0,120.0,17000000.0,7241350.0,Flop
6.9,27000.0,107.0,15000000.0,38016380.0,Hit
6.1,22000.0,91.0,14000000.0,39673161.0,Hit
7.6,29000.0,118.0,,545825.0,Flop
7.0,8600.0,127.0,7000000.0,191125.0,Flop
6.5,24000.0,75.0,,40766041.0,Flop
5.9,9800.0,92.0,13000000.0,4102526.0,Flop
6.7,30000.0,118.0,29000000.0,22773535.0,Flop
6.9,15000.0,134.0,,40991329.0,Flop
6.3,3100.0,108.0,,135893.0,Flop
7.0,6500.0,102.0,,2971661.0,Flop
6.6,15000.0,97.0,25000000.0,36489888.0,Flop
5.9,21000.0,101.0,25000000.0,33691313.0,Flop
6.3,5000.0,100.0,,1277404.0,Flop
4.4,5800.0,95.0,13000000.0,3752428.0,Flop
6.1,8800.0,77.0,18000000.0,11657385.0,Flop
6.2,11000.0,108.0,13500000.0,26255594.0,Flop
2.9,9100.0,91.0,6000000.0,1193062.0,Flop
4.0,1500.0,111.0,,573904.0,Flop
5.8,9100.0,103.0,14000000.0,15545943.0,Flop
6.7,20000.0,107.0,14000000.0,34793160.0,Hit
6.8,9500.0,158.0,23000000.0,829625.0,Flop
6.4,10000.0,104.0,,25092802.0,Flop
6.5,12000.0,107.0,17000000.0,4603929.0,Flop
6.5,8900.0,98.0,22000000.0,11511031.0,Flop
8.1,30000.0,125.0,,2603061.0,Flop
4.5,9600.0,90.0,,6948859.0,Flop
5.8,4200.0,91.0,,4205000.0,Flop
6.0,8600.0,104.0,23000000.0,20246790.0,Flop
7.3,19000.0,80.0,,10405394.0,Flop
5.8,6600.0,88.0,,7788597.0,Flop
5.4,6800.0,107.0,,9689816.0,Flop
6.1,15000.0,111.0,18000000.0,82264675.0,Hit
7.4,8700.0,94.0,,394631.0,Flop
5.6,3500.0,85.0,,1008404.0,Flop
7.0,1600.0,104.0,,4313473.0,Flop
6.2,8200.0,103.0,,25682090.0,Flop
5.9,8000.0,96.0,18000000.0,5546827.0,Flop
7.2,5800.0,99.0,,2415396.0,Flop
6.0,4400.0,97.0,2000000.0,,Flop
7.1,14000.0,112.0,,1710057.0,Flop
6.6,14000.0,99.0,10000000.0,25010896.0,Hit
6.7,16000.0,85.0,14000000.0,2735731.0,Flop
5.6,4700.0,87.0,1400000.0,115103.0,Flop
7.1,6600.0,101.0,,8211952.0,Flop
5.9,11000.0,106.0,48000000.0,15565363.0,Flop
7.6,20000.0,112.0,,1015007.0,Flop
7.0,5200.0,122.0,,38120905.0,Flop
6.9,9600.0,98.0,11000000.0,1059071.0,Flop
5.8,3800.0,97.0,500000.0,90091.0,Flop
6.0,2700.0,97.0,10000000.0,6166819.0,Flop
5.8,11000.0,91.0,,14143280.0,Flop
7.6,3900.0,121.0,,8750400.0,Flop
6.7,4800.0,118.0,,7308786.0,Flop
5.8,5300.0,115.0,26000000.0,12454768.0,Flop
5.6,6100.0,115.0,,9804775.0,Flop
6.4,4100.0,85.0,250000.0,787280.0,Hit
5.3,15000.0,97.0,23000000.0,52487045.0,Hit
7.4,6200.0,95.0,,13200170.0,Flop
7.5,14000.0,96.0,,4532791.0,Flop
5.3,6100.0,94.0,5000000.0,19438638.0,Hit
6.2,6700.0,104.0,,28738096.0,Flop
6.0,3800.0,83.0,10000000.0,14061361.0,Flop
6.4,7000.0,110.0,,28277918.0,Flop
6.5,3800.0,99.0,6000000.0,221295.0,Flop
6.8,2500.0,87.0,,706131.0,Flop
6.8,2600.0,82.0,10000000.0,2105078.0,Flop
6.6,4700.0,112.0,7500000.0,6266621.0,Flop
6.5,1800.0,96.0,,271327.0,Flop
6.2,6500.0,104.0,,3106559.0,Flop
6.9,6100.0,124.0,,1750301.0,Flop
5.8,6700.0,96.0,17010000.0,24941969.0,Flop
5.9,9000.0,108.0,16400000.0,21082165.0,Flop
6.7,3300.0,102.0,,396573.0,Flop
5.7,8400.0,103.0,8000000.0,18784957.0,Hit
5.4,3700.0,98.0,17000000.0,2865916.0,Flop
6.4,5300.0,138.0,40000000.0,23202444.0,Flop
4.1,3000.0,107.0,6000000.0,869325.0,Flop
4.8,1700.0,102.0,,456127.0,Flop
4.9,2100.0,99.0,13000000.0,5451119.0,Flop
5.9,2000.0,115.0,8000000.0,10438504.0,Flop
7.2,6400.0,98.0,,516431.0,Flop
4.5,5400.0,90.0,,1250712.0,Flop
5.0,4800.0,89.0,,11128309.0,Flop
5.6,5400.0,95.0,22000000.0,11000863.0,Flop
7.2,6300.0,86.0,,524668.0,Flop
6.8,3100.0,189.0,36000000.0,1345903.0,Flop
6.3,5000.0,111.0,20000000.0,418807.0,Flop
6.9,4800.0,107.0,,4076211.0,Flop
5.7,5100.0,94.0,15000000.0,15429177.0,Flop
6.5,8000.0,105.0,,9480198.0,Flop
5.2,2700.0,105.0,,2368.0,Flop
6.4,2100.0,116.0,,1403033.0,Flop
7.5,6800.0,115.0,,3089497.0,Flop
5.4,3700.0,95.0,,4654288.0,Flop
4.9,2700.0,89.0,10000000.0,8667684.0,Flop
5.9,1500.0,100.0,,612781.0,Flop
5.6,4100.0,88.0,10000000.0,9188150.0,Flop
5.9,3900.0,114.0,4000000.0,11276846.0,Hit
5.6,2500.0,111.0,,1182273.0,Flop
5.5,1900.0,83.0,,7683267.0,Flop
6.2,1700.0,85.0,,179469.0,Flop
6.0,4600.0,92.0,,14812144.0,Flop
7.3,2700.0,101.0,,2120564.0,Flop
5.3,1800.0,89.0,,3547684.0,Flop
6.6,2300.0,113.0,,1689723.0,Flop
6.5,4100.0,115.0,16000000.0,14851083.0,Flop
6.9,3500.0,94.0,,9915.0,Flop
5.1,1100.0,96.0,19000000.0,939277.0,Flop
6.2,2600.0,91.0,16000000.0,4409328.0,Flop
6.7,2700.0,111.0,,18634643.0,Flop
6.6,3600.0,143.0,,1942423.0,Flop
5.6,2600.0,98.0,18000000.0,1501785.0,Flop
6.0,796.0,91.0,,336396.0,Flop
7.3,2300.0,129.0,3000000.0,1345015.0,Flop
7.1,4300.0,95.0,,295444.0,Flop
5.7,2000.0,103.0,,5136759.0,Flop
5.9,1500.0,112.0,6900000.0,133645.0,Flop
6.7,3100.0,117.0,,516517.0,Flop
7.1,2700.0,89.0,4000000.0,259012.0,Flop
5.4,1600.0,96.0,6000000.0,,Flop
6.0,945.0,113.0,,30964.0,Flop
4.6,1100.0,83.0,,1159578.0,Flop
7.2,2800.0,158.0,,193205.0,Flop
6.4,1700.0,99.0,14000000.0,8906823.0,Flop
7.0,2800.0,103.0,,1407309.0,Flop
7.2,10000.0,102.0,,626057.0,Flop
6.4,1100.0,106.0,,246000.0,Flop
7.1,2000.0,137.0,,93292.0,Flop
6.1,2600.0,105.0,,,Flop
5.6,815.0,104.0,,6413375.0,Flop
8.3,943000.0,99.0,1200000.0,2913644.0,Hit
7.0,186000.0,127.0,49000000.0,352927224.0,Hit
6.6,74000.0,99.0,6000000.0,25795897.0,Hit
7.6,112000.0,120.0,11000000.0,64088552.0,Hit
7.7,156000.0,112.0,40000000.0,75505856.0,Flop
7.4,199000.0,128.0,40000000.0,215862692.0,Hit
8.2,385000.0,130.0,14400000.0,159157447.0,Hit
7.7,242000.0,138.0,41000000.0,243240178.0,Hit
7.3,97000.0,128.0,40000000.0,132440069.0,Hit
6.3,124000.0,129.0,25000000.0,411006740.0,Hit
8.0,274000.0,156.0,31000000.0,134095253.0,Hit
7.0,280000.0,126.0,80000000.0,266892996.0,Hit
6.6,62000.0,104.0,10000000.0,50752337.0,Hit
8.0,382000.0,90.0,28000000.0,504050219.0,Hit
6.4,91000.0,100.0,31000000.0,231605150.0,Hit
6.5,284000.0,114.0,50000000.0,159814498.0,Hit
6.6,108000.0,104.0,55000000.0,149022650.0,Hit
6.6,60000.0,140.0,60000000.0,137783840.0,Hit
7.3,52000.0,112.0,,62548947.0,Flop
7.4,30000.0,142.0,,26341736.0,Flop
6.5,80000.0,103.0,35000000.0,156563139.0,Hit
6.9,9500.0,107.0,8000000.0,16639799.0,Hit
6.4,34000.0,107.0,16000000.0,48017402.0,Hit
4.9,22000.0,102.0,30000000.0,14110589.0,Flop
7.7,98000.0,100.0,12500000.0,10725228.0,Flop
7.0,148000.0,94.0,20000000.0,183097323.0,Hit
7.5,166000.0,81.0,11000000.0,11502976.0,Flop
7.2,55000.0,123.0,12000000.0,43440294.0,Hit
7.3,89000.0,134.0,10000000.0,4184990.0,Flop
7.5,41000.0,115.0,,5471088.0,Flop
5.7,68000.0,87.0,,147214049.0,Flop
6.0,85000.0,102.0,23000000.0,36299898.0,Flop
5.7,41000.0,86.0,7000000.0,16624456.0,Hit
5.3,21000.0,91.0,15000000.0,30524763.0,Hit
7.5,55000.0,143.0,31000000.0,9493259.0,Flop
6.9,20000.0,115.0,,5013090.0,Flop
6.8,318000.0,120.0,28000000.0,358994850.0,Hit
6.6,40000.0,110.0,11700000.0,88036683.0,Hit
6.9,19000.0,121.0,15000000.0,2819485.0,Flop
7.7,89000.0,202.0,33000000.0,48169910.0,Flop
6.9,106000.0,117.0,45000000.0,178051587.0,Hit
7.5,93000.0,104.0,3000000.0,242623.0,Flop
5.4,18000.0,93.0,3000000.0,1829804.0,Flop
7.1,54000.0,126.0,23000000.0,105232691.0,Hit
5.4,34000.0,108.0,10000000.0,32100816.0,Hit
7.5,56000.0,124.0,8000000.0,21706101.0,Hit
5.8,38000.0,88.0,7000000.0,40693477.0,Hit
6.8,78000.0,115.0,,90753806.0,Flop
6.7,160000.0,118.0,35000000.0,321731527.0,Hit
7.2,8600.0,125.0,16000000.0,13086430.0,Flop
6.9,64000.0,81.0,7000.0,2040920.0,Hit
7.2,37000.0,139.0,5000000.0,1862805.0,Flop
4.9,20000.0,100.0,8000000.0,17092453.0,Hit
7.1,40000.0,96.0,1000000.0,2038916.0,Hit
6.7,28000.0,99.0,,18471850.0,Flop
6.5,28000.0,76.0,24000000.0,32710894.0,Flop
6.1,23000.0,102.0,26000000.0,94900635.0,Hit
6.9,23000.0,106.0,18000000.0,14715067.0,Flop
6.6,22000.0,140.0,35000000.0,29302121.0,Flop
7.1,25000.0,95.0,5000000.0,20146880.0,Hit
6.8,17000.0,111.0,,7532911.0,Flop
6.3,45000.0,102.0,,127956187.0,Flop
7.5,37000.0,95.0,,205569.0,Flop
5.3,21000.0,84.0,6500000.0,29000301.0,Hit
5.5,28000.0,97.0,5000000.0,12534961.0,Hit
4.5,14000.0,99.0,30000000.0,13273595.0,Flop
4.9,42000.0,89.0,40000000.0,58662452.0,Flop
5.8,21000.0,100.0,24000000.0,22518097.0,Flop
6.9,19000.0,101.0,,25105517.0,Flop
5.9,46000.0,84.0,15000000.0,44065653.0,Hit
6.4,13000.0,95.0,,,Flop
4.3,7900.0,92.0,900000.0,6980986.0,Hit
5.5,9100.0,90.0,,14796494.0,Flop
7.0,13000.0,114.0,35000000.0,4651977.0,Flop
7.2,26000.0,94.0,,11749595.0,Flop
6.1,15000.0,92.0,12000000.0,37170057.0,Hit
7.2,15000.0,94.0,4000000.0,5378172.0,Flop
6.5,8500.0,101.0,20000000.0,9223441.0,Flop
6.2,13000.0,90.0,7000000.0,5430822.0,Flop
5.4,10000.0,84.0,8000000.0,3560469.0,Flop
5.1,31000.0,118.0,43000000.0,23278931.0,Flop
6.8,38000.0,94.0,,175340.0,Flop
6.5,29000.0,154.0,47000000.0,7191399.0,Flop
7.0,4100.0,112.0,10000000.0,15164458.0,Flop
5.5,27000.0,117.0,42000000.0,131052444.0,Hit
7.2,9500.0,127.0,18000000.0,2827107.0,Flop
5.2,5900.0,95.0,,8403433.0,Flop
5.1,8000.0,101.0,,17180393.0,Flop
6.0,22000.0,106.0,40000000.0,45500797.0,Flop
5.8,17000.0,96.0,25000000.0,35208854.0,Flop
6.8,15000.0,119.0,15000000.0,22660758.0,Flop
4.3,39000.0,87.0,45000000.0,70611210.0,Flop
6.2,9500.0,112.0,20000000.0,4943279.0,Flop
6.3,15000.0,111.0,,57138719.0,Flop
7.3,21000.0,129.0,30000000.0,7286388.0,Flop
5.9,14000.0,124.0,32000000.0,28590665.0,Flop
7.1,11000.0,105.0,,1543112.0,Flop
6.2,11000.0,88.0,25000000.0,10736401.0,Flop
5.7,7000.0,99.0,18000000.0,21591728.0,Flop
5.9,28000.0,95.0,8000000.0,6739141.0,Flop
5.9,4100.0,94.0,18000000.0,8669847.0,Flop
5.4,4400.0,88.0,14000000.0,2034470.0,Flop
6.9,20000.0,91.0,900000.0,16270600.0,Hit
6.3,16000.0,124.0,20000000.0,11390479.0,Flop
5.8,4900.0,72.0,,8442162.0,Flop
6.0,23000.0,99.0,40000000.0,14358033.0,Flop
7.0,11000.0,101.0,5000000.0,4058564.0,Flop
5.4,15000.0,110.0,30000000.0,17129026.0,Flop
7.1,17000.0,105.0,2000000.0,21744201.0,Hit
6.1,13000.0,108.0,,23369283.0,Flop
7.5,11000.0,101.0,12000000.0,2280148.0,Flop
6.1,7100.0,98.0,7500000.0,13272113.0,Flop
7.0,7000.0,98.0,17000000.0,4836637.0,Flop
7.1,9500.0,160.0,,5603158.0,Flop
5.4,5300.0,95.0,,2001124.0,Flop
5.9,10000.0,102.0,10000000.0,21142815.0,Hit
6.4,9400.0,132.0,,43838238.0,Flop
5.5,7200.0,89.0,10000000.0,40227006.0,Hit
7.5,28000.0,108.0,20000000.0,10555619.0,Flop
6.3,10000.0,101.0,14000000.0,13249535.0,Flop
5.7,13000.0,92.0,,754935.0,Flop
6.3,8600.0,95.0,10000000.0,14356479.0,Flop
6.4,2600.0,126.0,29000000.0,5519569.0,Flop
6.5,22000.0,119.0,42000000.0,19507345.0,Flop
6.8,5400.0,98.0,4000000.0,1373196.0,Flop
7.7,51000.0,85.0,12000000.0,32574382.0,Hit
7.6,9300.0,105.0,,1605437.0,Flop
6.0,3000.0,112.0,,277845.0,Flop
6.0,10000.0,108.0,40000000.0,20883046.0,Flop
4.2,874.0,90.0,,2287928.0,Flop
6.0,2200.0,89.0,,,Flop
5.8,1800.0,100.0,14000000.0,3052738.0,Flop
6.6,2100.0,95.0,10000000.0,1100218.0,Flop
5.9,15000.0,112.0,50000000.0,46666502.0,Flop
6.0,7300.0,101.0,22000000.0,9011574.0,Flop
7.1,9700.0,109.0,,5418216.0,Flop
6.7,1600.0,93.0,250000.0,,Flop
6.1,8100.0,116.0,9000000.0,923418.0,Flop
6.8,6300.0,103.0,5000000.0,1055987.0,Flop
7.2,8500.0,108.0,5000000.0,1526697.0,Flop
7.0,13000.0,102.0,,4479470.0,Flop
6.3,1900.0,117.0,,7306242.0,Flop
7.5,4300.0,92.0,,,Flop
7.1,3400.0,93.0,,256249.0,Flop
5.6,3600.0,110.0,18000000.0,12282994.0,Flop
6.6,3200.0,105.0,3000000.0,390152.0,Flop
7.4,5200.0,135.0,3330000.0,4814619.0,Flop
6.6,2600.0,89.0,,20194.0,Flop
6.6,3700.0,101.0,,1342613.0,Flop
6.7,3200.0,113.0,10000000.0,384048.0,Flop
5.9,9300.0,115.0,,19930973.0,Flop
6.6,745.0,139.0,,,Flop
4.5,2800.0,120.0,40000000.0,8251071.0,Flop
5.1,950.0,107.0,130000.0,,Flop
5.6,7700.0,105.0,,22697691.0,Flop
7.8,3000.0,182.0,,1253106.0,Flop
6.5,3500.0,99.0,15000000.0,3067917.0,Flop
6.1,3100.0,100.0,18000000.0,6375979.0,Flop
6.4,5200.0,104.0,15500000.0,6742168.0,Flop
7.0,2800.0,97.0,,4790801.0,Flop
6.3,1100.0,117.0,,4906900.0,Flop
6.5,4900.0,132.0,27000000.0,14683921.0,Flop
5.8,3500.0,91.0,,21202099.0,Flop
7.6,4000.0,106.0,,28791.0,Flop
6.6,3800.0,105.0,18000000.0,1014726.0,Flop
5.9,4500.0,119.0,43000000.0,13351357.0,Flop
6.5,11000.0,104.0,10000000.0,8359717.0,Flop
3.7,2700.0,98.0,,2517600.0,Flop
6.5,2900.0,81.0,22769.0,692585.0,Hit
7.2,4100.0,105.0,3000000.0,143010.0,Flop
5.5,2200.0,97.0,800000.0,114516.0,Flop
5.7,2500.0,107.0,15000000.0,6132924.0,Flop
7.5,6700.0,107.0,,611703.0,Flop
5.8,4600.0,105.0,20000000.0,6202756.0,Flop
5.6,2000.0,103.0,18000000.0,11124511.0,Flop
6.3,1200.0,100.0,,1557771.0,Flop
7.4,1000.0,110.0,,24672.0,Flop
7.3,4400.0,114.0,,52431.0,Flop
4.7,3000.0,100.0,30000000.0,4096030.0,Flop
6.8,950.0,100.0,38000.0,,Flop
7.1,4100.0,80.0,,918239.0,Flop
5.3,1600.0,93.0,,1659542.0,Flop
6.4,4200.0,83.0,,,Flop
5.2,1500.0,105.0,,3206714.0,Flop
5.8,1100.0,113.0,,422503.0,Flop
5.2,683.0,99.0,,,Flop
7.1,3100.0,109.0,,2806881.0,Flop
5.0,2100.0,90.0,24000000.0,608866.0,Flop
6.8,2600.0,106.0,2700000.0,1723319.0,Flop
5.8,1500.0,91.0,,2791515.0,Flop
6.1,1100.0,105.0,,2922094.0,Flop
5.4,2100.0,110.0,,1102469.0,Flop
5.8,1200.0,96.0,,4030793.0,Flop
5.5,2500.0,78.0,,3104545.0,Flop
6.6,1300.0,110.0,,1514114.0,Flop
6.4,4500.0,127.0,,9481984.0,Flop
7.4,3000.0,85.0,,22765.0,Flop
6.8,6600.0,109.0,,,Flop
5.7,876.0,112.0,,1434174.0,Flop
5.1,1600.0,89.0,13000000.0,3721911.0,Flop
7.8,132000.0,130.0,25000000.0,56505065.0,Hit
7.8,82000.0,101.0,,34348443.0,Flop
8.1,894000.0,127.0,63000000.0,1033928303.0,Hit
7.6,171000.0,102.0,6900000.0,7993039.0,Flop
8.9,1200000.0,195.0,22000000.0,322161245.0,Hit
7.9,212000.0,119.0,13000000.0,13088850.0,Flop
7.8,36000.0,132.0,,1769305.0,Flop
6.7,119000.0,104.0,20000000.0,35739755.0,Flop
7.8,132000.0,121.0,22000000.0,17287898.0,Flop
7.7,221000.0,118.0,11000000.0,10032765.0,Flop
6.9,106000.0,96.0,28000000.0,44947705.0,Flop
7.9,206000.0,144.0,30000000.0,63848322.0,Hit
7.0,252000.0,125.0,25000000.0,441286195.0,Hit
7.8,275000.0,130.0,44000000.0,368875760.0,Hit
6.7,163000.0,115.0,57000000.0,58055768.0,Flop
5.6,58000.0,94.0,,117270765.0,Flop
7.6,177000.0,113.0,25000000.0,40903593.0,Flop
6.6,81000.0,141.0,45000000.0,195268056.0,Hit
6.8,124000.0,154.0,42000000.0,270248367.0,Hit
6.4,141000.0,130.0,85000000.0,137298489.0,Flop
5.6,50000.0,107.0,38000000.0,57319029.0,Flop
8.0,589000.0,101.0,14600000.0,71074049.0,Hit
7.7,229000.0,125.0,26000000.0,206678440.0,Hit
4.1,50000.0,104.0,48000000.0,20915465.0,Flop
6.8,165000.0,105.0,21000000.0,227927165.0,Hit
6.4,122000.0,113.0,70000000.0,255000211.0,Hit
7.6,81000.0,121.0,7000000.0,40185556.0,Hit
8.0,306000.0,76.0,18000000.0,91491247.0,Hit
6.1,26000.0,103.0,10000000.0,56500758.0,Hit
8.0,29000.0,180.0,35000000.0,4496583.0,Flop
8.1,163000.0,133.0,13000000.0,65796862.0,Hit
7.1,53000.0,120.0,32000000.0,36733909.0,Flop
6.8,84000.0,94.0,47000000.0,48919043.0,Flop
6.0,66000.0,117.0,38000000.0,266614059.0,Hit
7.2,96000.0,128.0,40000000.0,176997168.0,Hit
7.2,56000.0,139.0,34000000.0,32255440.0,Flop
7.5,54000.0,97.0,3500000.0,27912072.0,Hit
7.6,27000.0,271.0,25000000.0,10769960.0,Flop
6.4,52000.0,105.0,30000000.0,53898845.0,Flop
6.9,43000.0,84.0,,41833324.0,Flop
7.3,38000.0,101.0,18000000.0,31181347.0,Flop
6.0,71000.0,112.0,20000000.0,153698625.0,Hit
4.1,47000.0,104.0,22000000.0,10696210.0,Flop
7.8,69000.0,134.0,15000000.0,23237911.0,Flop
6.2,46000.0,97.0,18000000.0,74189677.0,Hit
6.5,23000.0,109.0,15000000.0,19885552.0,Flop
7.0,96000.0,98.0,14000000.0,154856263.0,Hit
6.8,50000.0,110.0,28000000.0,63270710.0,Hit
6.7,52000.0,117.0,9000000.0,2395231.0,Flop
7.2,56000.0,98.0,,23261580.0,Flop
5.0,30000.0,107.0,40000000.0,116300000.0,Hit
7.5,59000.0,114.0,,22881563.0,Flop
5.3,52000.0,88.0,33000000.0,21274717.0,Flop
6.5,36000.0,93.0,20000000.0,11585483.0,Flop
6.6,86000.0,86.0,25000000.0,133752825.0,Hit
7.3,46000.0,111.0,11000000.0,22549338.0,Hit
5.8,17000.0,89.0,6000000.0,13609396.0,Hit
6.2,45000.0,84.0,13000000.0,27979399.0,Hit
7.3,49000.0,115.0,,4104962.0,Flop
7.9,93000.0,94.0,,1341154.0,Flop
7.0,45000.0,103.0,,70172621.0,Flop
7.5,76000.0,138.0,30000000.0,135130999.0,Hit
4.8,25000.0,92.0,900000.0,8556940.0,Hit
6.4,24000.0,107.0,20000000.0,46405336.0,Hit
7.3,18000.0,118.0,15000000.0,39100956.0,Hit
7.7,43000.0,188.0,,6110979.0,Flop
5.8,18000.0,95.0,,36448400.0,Flop
5.9,41000.0,102.0,30000000.0,24107867.0,Flop
5.9,14000.0,97.0,2000000.0,54207.0,Flop
7.4,37000.0,109.0,12000000.0,7266383.0,Flop
4.2,29000.0,87.0,3000000.0,15935068.0,Hit
6.9,10000.0,99.0,13000000.0,9532895.0,Flop
6.4,37000.0,87.0,17000000.0,60613008.0,Hit
5.0,18000.0,92.0,25000000.0,57405220.0,Hit
4.9,26000.0,89.0,15000000.0,118243066.0,Hit
6.5,20000.0,96.0,1500000.0,418961.0,Flop
6.7,28000.0,94.0,2000000.0,621392.0,Flop
6.5,9900.0,115.0,35000000.0,18635620.0,Flop
6.2,79000.0,95.0,40000000.0,48198019.0,Flop
6.1,26000.0,109.0,,30038362.0,Flop
4.7,12000.0,107.0,,1796389.0,Flop
6.6,13000.0,110.0,11500000.0,3275585.0,Flop
6.3,43000.0,129.0,35000000.0,107198790.0,Hit
6.2,13000.0,96.0,30000000.0,11146270.0,Flop
4.8,32000.0,96.0,21000000.0,42273609.0,Hit
6.0,17000.0,87.0,13000000.0,428868.0,Flop
7.5,32000.0,134.0,,152972.0,Flop
6.3,6500.0,91.0,2600000.0,2850263.0,Flop
6.4,7400.0,116.0,14000000.0,1029721.0,Flop
6.3,24000.0,109.0,,14543394.0,Flop
6.9,22000.0,140.0,40000000.0,6265311.0,Flop
6.1,7700.0,90.0,,12324660.0,Flop
6.1,16000.0,123.0,35000000.0,4858139.0,Flop
7.0,29000.0,120.0,14000000.0,63513743.0,Hit
6.1,13000.0,109.0,14000000.0,27515786.0,Flop
7.7,16000.0,139.0,11000000.0,32901136.0,Hit
7.1,4500.0,101.0,,322975.0,Flop
6.8,13000.0,102.0,7500000.0,18898806.0,Hit
7.8,45000.0,76.0,6000000.0,5635204.0,Flop
6.4,6700.0,80.0,11000000.0,29296.0,Flop
6.8,16000.0,112.0,,5632086.0,Flop
7.0,17000.0,104.0,25000000.0,16589540.0,Flop
6.3,24000.0,120.0,,15185672.0,Flop
